Address;Type;Title;Charset;Description
https://santemontreal.qc.ca/;text/html;"<img alt height=""53"" src=""/fileadmin/_processed_/csm_cactus_aa50d9cc93.png"" style title width=""150"">";utf-8;
https://santemontreal.qc.ca/population/;text/html;Public;utf-8;Portail santé Montréal - Section destinée à la population visant à informer sur les services de santé à Montréal
https://santemontreal.qc.ca/en/public/;text/html;Public;utf-8;Portail santé Montréal - Information about Health Services in Montréal
https://santemontreal.qc.ca/population/informations-pratiques/nous-joindre/;text/html;Public;utf-8;Les coordonnées pour nous joindre Vous avez une question et vous ne trouvez pas la réponse sur notre site Web? Vous avez des questions ou des commentaires en lien avec la gestion de ce site Web, son contenu ou des problèmes techniques? Vous voulez travailler dans le réseau de la santé et des services sociaux?
https://santemontreal.qc.ca/population/carriere/;text/html;Public;utf-8;Faire carrière dans le réseau montréalais de la santé et des services sociaux
https://santemontreal.qc.ca/plan-du-site/;text/html;Public;utf-8;Le Portail Santé Montréal facilite l’accès aux services de santé et services sociaux et regroupe tout ce qui touche à la santé dans la région de Montréal. Trouvez rapidement vos cliniques médicales, CLSC, ressources d'hébergement et autres.
https://santemontreal.qc.ca/population/conseils-et-prevention/;text/html;Public;utf-8;Santé de A à Z - Conseils et prévention : problèmes de santé, problèmes psychosociaux
https://santemontreal.qc.ca/population/services/;text/html;Public;utf-8;Section sur les services de santé et les services sociaux offerts à Montréal
https://santemontreal.qc.ca/population/informations-pratiques/;text/html;Public;utf-8;Le Portail Santé Montréal facilite l’accès aux services de santé et services sociaux et regroupe tout ce qui touche à la santé dans la région de Montréal. Trouvez rapidement vos cliniques médicales, CLSC, ressources d'hébergement et autres.
https://santemontreal.qc.ca/population/ressources/;text/html;Public;utf-8;Le Portail Santé Montréal facilite l’accès aux services de santé et services sociaux et regroupe tout ce qui touche à la santé dans la région de Montréal. Trouvez rapidement vos cliniques médicales, CLSC, ressources d'hébergement et autres.
https://santemontreal.qc.ca/professionnels/;text/html;professionnel;utf-8;Le Portail Santé Montréal facilite l’accès aux services de santé et services sociaux et regroupe tout ce qui touche à la santé dans la région de Montréal. Trouvez rapidement vos cliniques médicales, CLSC, ressources d'hébergement et autres.
https://santemontreal.qc.ca/professionnels/drsp/;text/html;professionnel;utf-8;Le Portail Santé Montréal facilite l’accès aux services de santé et services sociaux et regroupe tout ce qui touche à la santé dans la région de Montréal. Trouvez rapidement vos cliniques médicales, CLSC, ressources d'hébergement et autres.
https://santemontreal.qc.ca/professionnels/medecins/;text/html;professionnel;utf-8;Le Portail Santé Montréal facilite l’accès aux services de santé et services sociaux et regroupe tout ce qui touche à la santé dans la région de Montréal. Trouvez rapidement vos cliniques médicales, CLSC, ressources d'hébergement et autres.
https://santemontreal.qc.ca/professionnels/pharmaciens/;text/html;professionnel;utf-8;Le Portail Santé Montréal facilite l’accès aux services de santé et services sociaux et regroupe tout ce qui touche à la santé dans la région de Montréal. Trouvez rapidement vos cliniques médicales, CLSC, ressources d'hébergement et autres.
https://santemontreal.qc.ca/professionnels/services-et-outils/;text/html;professionnel;utf-8;Matériel pour outiller les professionnels et partenaires du réseau
https://santemontreal.qc.ca/professionnels/donnees-urgences-et-chirurgies/;text/html;professionnel;utf-8;Relevé quotidien de la situation des salles d'urgence à Montréal et relevé de la situation pour les chirurgies.
https://santemontreal.qc.ca/professionnels/espace-montrealais-dinformation-sur-la-sante/;text/html;professionnel;utf-8;Une plateforme regroupant l’information sur la santé des Montréalais et ses déterminants  ainsi que l’information relative au système de santé à Montréal.
https://santemontreal.qc.ca/professionnels/mesures-durgence/mission-et-gouvernance/;text/html;professionnel;utf-8;Les établissements du réseau montréalais de santé et de services sociaux jouent un rôle essentiel dans l'intervention de première ligne en cas de sinistre.
https://santemontreal.qc.ca/professionnels/actualites/;text/html;professionnel;utf-8;Le Portail Santé Montréal facilite l’accès aux services de santé et services sociaux et regroupe tout ce qui touche à la santé dans la région de Montréal. Trouvez rapidement vos cliniques médicales, CLSC, ressources d'hébergement et autres.
https://santemontreal.qc.ca/population/ressources/trouver-une-ressource/;text/html; Aller au répertoire  ;utf-8;
https://santemontreal.qc.ca/population/services/info-sante-et-info-social-811/;text/html;Public;utf-8;Info-santé 811, Vous avez des inquiétudes ou des questions au sujet de votre santé? Vous vivez une difficulté ou de la détresse? Appelez au 8-1-1
https://santemontreal.qc.ca/population/ressources/cliniques-dacces-rapide/;text/html;une clinique<br> d'accès rapide;utf-8;
https://santemontreal.qc.ca/population/services/salles-durgences/;text/html;Public;utf-8;Votre vie ou celle de l'un de vos proches est en danger? Vous avez besoin d'être soigné rapidement?  Rendez-vous à l'urgence la plus proche.
https://santemontreal.qc.ca/population/services/urgences-sante-911/;text/html;Public;utf-8;Pour toute situation où la vie d’une personne est en danger, composez immédiatement le 9-1-1. Le 9-1-1 est un service téléphonique accessible 24 heures par jour, 7 jours sur 7, pendant toute l'année.
https://santemontreal.qc.ca/population/fh/actualites/nouvelle/ce-quil-faut-savoir-sur-la-variole-simienne-a-montreal/;text/html;Public;utf-8;Le Portail Santé Montréal facilite l’accès aux services de santé et services sociaux et regroupe tout ce qui touche à la santé dans la région de Montréal. Trouvez rapidement vos cliniques médicales, CLSC, ressources d'hébergement et autres.
https://santemontreal.qc.ca/population/coronavirus-covid-19/;text/html;Public;utf-8;Le Portail Santé Montréal facilite l’accès aux services de santé et services sociaux et regroupe tout ce qui touche à la santé dans la région de Montréal. Trouvez rapidement vos cliniques médicales, CLSC, ressources d'hébergement et autres.
https://santemontreal.qc.ca/population/fh/actualites/nouvelle/regards-sur-lutilisation-des-ecrans-chez-les-adolescents-montrealais-en-contexte-de-pandemie/;text/html;Public;utf-8;40 % des jeunes sondés ont dit être parfois ou souvent « tannés » des écrans.
https://santemontreal.qc.ca/population/fh/actualites/nouvelle/sommet-climat-montreal-2022/;text/html;Public;utf-8;La santé publique un acteur important
https://santemontreal.qc.ca/population/fh/actualites/nouvelle/evaluation-dimpact-sur-la-sante-du-reseau-express-velo/;text/html;Public;utf-8;Le Portail Santé Montréal facilite l’accès aux services de santé et services sociaux et regroupe tout ce qui touche à la santé dans la région de Montréal. Trouvez rapidement vos cliniques médicales, CLSC, ressources d'hébergement et autres.
https://santemontreal.qc.ca/population/fh/actualites/nouvelle/la-ligne-de-rendez-vous-pediatriques-prend-fin-le-31-mars-2022/;text/html;Public;utf-8;Plus de 45 000 rendez-vous ont été pris en seulement sept mois!
https://santemontreal.qc.ca/population/conseils-et-prevention/monoxyde-de-carbone/;text/html;Public;utf-8;Le monoxyde de carbone (CO) est un gaz toxique. Il est sans odeur, sans couleur, sans saveur. Ses effets peuvent se produire bien avant que vous ne soupçonniez sa présence. Le monoxyde de carbone est une menace pour votre santé même à un faible niveau d’exposition. Quand il entre dans votre organisme, le CO se substitue à l’oxygène présent dans votre sang. Il empêche alors l’oxygène de nourrir votre corps.
https://santemontreal.qc.ca/population/fh/actualites/nouvelle/appel-au-depistage-variant-omicron-buzzfit-kirkland-et-centre-culturel-et-communautaire-henri-le/;text/html;Public;utf-8;Le Portail Santé Montréal facilite l’accès aux services de santé et services sociaux et regroupe tout ce qui touche à la santé dans la région de Montréal. Trouvez rapidement vos cliniques médicales, CLSC, ressources d'hébergement et autres.
https://santemontreal.qc.ca/population/fh/actualites/nouvelle/avis-a-la-population-risque-de-contagion-hepatite-a-sushi-provigo-6600-saint-jacques-ouest/;text/html;Public;utf-8;Le Portail Santé Montréal facilite l’accès aux services de santé et services sociaux et regroupe tout ce qui touche à la santé dans la région de Montréal. Trouvez rapidement vos cliniques médicales, CLSC, ressources d'hébergement et autres.
https://santemontreal.qc.ca/population/coronavirus-covid-19/vaccination/;text/html;Public;utf-8;Comment prendre rendez-vous? La prise de rendez-vous sera accessible ce jeudi le 25 février pour les personnes âgées de 85 ans et plus! Le vaccin contre la COVID-19 est gratuit Il n'est pas nécessaire d'avoir une carte d'assurance maladie pour le recevoir. Nous vous tiendrons informés via nos réseaux sociaux dès que la vaccination sera offerte à de nouveaux groupes de la population.
https://santemontreal.qc.ca/population/fh/actualites/nouvelle/utilisation-des-services-de-sante-et-des-services-sociaux/;text/html;Public;utf-8; Perspective des hommes immigrants
https://santemontreal.qc.ca/population/fh/actualites/nouvelle/des-programmes-denseignement-accessibles/;text/html;Public;utf-8;Pour aider les personnes atteintes de diabète 
https://santemontreal.qc.ca/population/fh/actualites/nouvelle/mesures-hivernales-en-itinerance-2021-2022/;text/html;Public;utf-8;Une offre de service adaptée aux besoins des personnes itinérantes
https://santemontreal.qc.ca/population/fh/actualites/nouvelle/pour-un-reseau-public-en-sante/;text/html;Public;utf-8;Une initiative 514-450 pour éliminer le recours à la main d’œuvre indépendante
https://santemontreal.qc.ca/population/fh/actualites/;text/html;Public;utf-8;Toute l'actualité en santé
https://santemontreal.qc.ca/population/coronavirus-covid-19/depistage-covid-19-a-montreal/;text/html;Public;utf-8;Vous pouvez vous faire dépister dans l'une des situations suivantes : - Vous avez des symptômes s'apparentant à la grippe, à la gastro ou la COVID-19 (fièvre, toux, difficulté à respirer). - Vous n'avez pas de symptômes mais vous avez été en contact étroit avec une personne ayant reçu un résultat de test de COVID-19 positif.
https://santemontreal.qc.ca/population/coronavirus-covid-19/situation-du-coronavirus-covid-19-a-montreal/point-sante/;text/html;Public;utf-8;Dans cette série de publications, la Direction régionale de santé publique de Montréal souhaite explorer certains aspects de la santé des Montréalais, en ce temps de COVID-19.  Qu'il s'agisse d'analyses plus approfondies des cas et des décès liés à la covid-19, ou de mettre en lumière les inégalités sociales, l'objectif de cette série est de montrer les répercussions de cette pandémie sur la vie de gens et leur état de santé, au-delà de la lecture des données classiques. À mesure que la situation évolue, il importe de surveiller l’état de santé, particulièrement la santé mentale des Montréalais, ainsi que ses déterminants, afin de pouvoir répondre en temps opportun à des besoins émergents. De nouveaux fascicules abordant diverses thématiques seront diffusés périodiquement.
