Address;Type;Title;Charset;Description
https://www.chudequebec.ca/;text/html;"                             <h1>CHU de Québec</h1>                             <img src=""/App_Themes/CHUQ/images/chuLogo.png"" alt=""Retour à l'accueil du CHU de Québec Université Laval."" />                         ";utf-8;
http://iucpq.qc.ca/;text/html;;;
http://www.chumontreal.qc.ca/;text/html;"<img alt=""CHUM"" src=""/getattachment/a-propos/L-innovation-au-CHU-Sainte-Justine/Semaine-de-la-Qualite-et-de-l-Innovation/Commanditaires/bronze_CHUM.gif.aspx"" title=""CHUM"" />";iso-8859-1;
https://cusm.ca/;text/html;Centre universitaire de santé McGill;utf-8;The McGill University Health Centre (MUHC) is a bilingual academic health network, and one of the largest and most modern in North America. We provide tertiary and quaternary care to the population of Montreal and Quebec. In other words, care that requires hospitalization, complex surgery, emergency care or specialized treatment.
https://www.chusj.org/;text/html;"CHU Sainte-Justine : h&#244;pital m&#232;re enfant de Montr&#233;al";utf-8;Le Centre hospitalier universitaire Sainte-Justine est un centre hospitalier universitaire à vocation pédiatrique affilié à l'Université de Montréal.
https://www.icm-mhi.org/;text/html;Institut de Cardiologie de Montréal | Institut de Cardiologie de Montréal;utf-8;Affilié à l’Université de Montréal, l’Institut de Cardiologie de Montréal est un centre hospitalier ultra-spécialisé en cardiologie
https://www.pinel.qc.ca/;text/html;;utf-8;
https://cusm.ca/nouvelles-et-histoires/nouvelles/important-les-travaux-de-construction-de-lhgm-affectent-les;text/html;Important : les travaux de construction de l’HGM affectent les patients ayant des rendez-vous d’imagerie médicale. | Centre universitaire de santé McGill;utf-8;Les travaux de construction visant à moderniser le service de médecine nucléaire de l’Hôpital général de Montréal progressent comme prévu. Le corridor principal du service de radiologie qui mène aux services de tomodensitométrie et d’IRM (D5) sera fermé à compter du 30 mai 2022. Cette fermeture entraînera une déviation pour tous les patients (hospitalisés et externes) pendant la durée de la construction.???  Le CUSM a mis en place des mesures pour minimiser les inconvénients
https://cusm.ca/nouvelles-et-histoires/nouvelles/votre-voix-compte-veuillez-repondre-au-sondage-sur-lexperience;text/html;Votre voix compte?! Veuillez répondre au sondage sur l’expérience vécue par l’usager. | Centre universitaire de santé McGill;utf-8;Tout au long des mois de mai et de juin, le Centre universitaire de santé McGill, en collaboration avec Agrément Canada, mènera un sondage sur l’expérience des usagers. Cette campagne permettra de recueillir des données précieuses sur l’expérience des usagers et comparer celle-ci aux usagers des hôpitaux de la province. 
https://cusm.ca/patients;text/html;Patients | Centre universitaire de santé McGill;utf-8;
