Address;Type;Title;Charset;Description
https://www.inesss.qc.ca/;text/html;INESSS: WWW;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/accueil.html;text/html;INESSS: Accueil;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/index.html;text/html;INESSS: WWW;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/en/index.html;text/html;INESSS: WWW-Anglais;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
http://www.inesss.qc.ca/;;Accueil;utf-8;
https://www.inesss.qc.ca/plan-du-site.html;text/html;INESSS: Plan du site;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/nous-joindre.html;text/html;INESSS: Nous joindre;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/salle-de-presse.html;text/html;INESSS: Salle de presse;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/a-propos/emplois.html;text/html;INESSS: Emplois;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/a-propos/linesss-express.html;text/html;INESSS: L'INESSS Express;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/outils-cliniques/outils-cliniques/outils-par-types/algorithmes.html;text/html;INESSS: Algorithmes;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/publications/repertoire-des-publications.html;text/html;INESSS: Répertoire des publications;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/thematiques/medicaments/medicaments-evaluation-aux-fins-dinscription.html;text/html;INESSS: Médicaments: évaluation aux fins d'inscription;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/outils-cliniques/outils-cliniques/outils-par-types/guides-dusage-optimal.html;text/html;INESSS: Guides d'usage optimal;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/outils-cliniques/outils-cliniques.html;text/html;INESSS: Outils cliniques;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/thematiques/medicaments/protocoles-medicaux-nationaux-et-ordonnances-associees/protocoles-medicaux-nationaux-et-ordonnances-associees.html;text/html;INESSS: Protocoles médicaux nationaux et ordonnances associées;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/covid-19.html;text/html;INESSS: COVID-19;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/covid-19/risques-dhospitalisation-et-projections-des-besoins-hospitaliers.html;text/html;INESSS: Risques d’hospitalisation et projections des besoins hospitaliers;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/covid-19/traitements-specifiques-a-la-covid-19.html;text/html;INESSS: Traitements spécifiques à la COVID-19;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/covid-19/affections-post-covid-19-covid-19-longue.html;text/html;INESSS: Affections post-COVID-19 (COVID-19 longue);utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/covid-19/alternatives-de-traitements-en-contexte-de-pandemie.html;text/html;INESSS: Alternatives de traitements en contexte de pandémie;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/covid-19/autres-traitements.html;text/html;INESSS: Autres traitements;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/covid-19/cancerologie.html;text/html;INESSS: Cancérologie;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/covid-19/etudes-cliniques-en-cours-prophylaxie-et-traitement.html;text/html;INESSS: Études cliniques en cours - Prophylaxie et traitement;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/covid-19/ordonnances-collectives.html;text/html;INESSS: Ordonnances collectives;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/covid-19/regard-sur-la-pandemie-covid-19-au-quebec.html;text/html;INESSS: Regard sur la pandémie COVID-19 au Québec;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/covid-19/presentations-cliniques.html;text/html;INESSS: Présentations cliniques;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/covid-19/investigation-procedures-diagnostiques.html;text/html;INESSS: Investigation - Procédures diagnostiques;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/covid-19/retablissement-et-reprise-des-activites.html;text/html;INESSS: Rétablissement et reprise des activités;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/covid-19/services-sociaux.html;text/html;INESSS: Services sociaux;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/covid-19/methode-de-reponse-rapide-covid-19.html;text/html;INESSS: Méthode de réponse rapide - COVID-19;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/covid-19/contributions-des-uetmis.html;text/html;INESSS: Contributions des UETMIS;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/covid-19/sites-dinteret.html;text/html;INESSS: Sites d'intérêt;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/a-propos/mission-vision-valeurs.html;text/html;INESSS: Mission-Vision-Valeurs;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/a-propos/je-veux-participer.html;text/html;INESSS: Je veux participer;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/a-propos/conseil-dadministration.html;text/html;INESSS: Conseil d'administration;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/a-propos/conseil-scientifique.html;text/html;INESSS: Conseil scientifique;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/a-propos/comites.html;text/html;INESSS: Comités;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/a-propos/collaborateurs-institutionnels.html;text/html;INESSS: Collaborateurs institutionnels;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/a-propos/directions.html;text/html;INESSS: Directions;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
https://www.inesss.qc.ca/a-propos/documents-institutionnels.html;text/html;INESSS: Documents institutionnels;utf-8;INESSS, Institut national d'excellence en santé et services sociaux
